source node,target node,similarity score,desc1,desc2
PHIL 209-00 - Philosophy of Theater,"RELG 213-00 - Religion, Medicine, & Healing",0.9178827,"Ian McKellen explains that when he acts on stage, “I pretend to be the person I’m portraying.” But how do you pretend to be a person? Is it different from playing make-believe or code-switching your behavior between family, friends, and classmates? Is it different from what writers do when they write about fictional people? And just what is a person, anyway? A particular body? A set of beliefs and desires? Is an actor’s race and gender independent of those of the person they portray? We’ll evaluate competing answers to such questions from philosophers, cognitive scientists, and theater practitioners.","How do religion and medicine approach the healing of disease and distress? Are religion and medicine complementary or do they conflict? Is medicine a more evolved form of religion, shorn of superstition and pseudoscience? This course explores religious and cultural models of health and techniques for achieving it, from ancient Greece to Christian monasteries to modern mindfulness and self-care programs. We will consider ethical quandaries about death, bodily suffering, mental illness, miraculous cures, and individual agency, all the while seeking to avoid simplistic narratives of rationality and irrationality."
PHIL 209-00 - Philosophy of Theater,CAMS 186-00 - Film Genres,0.91777134,"Ian McKellen explains that when he acts on stage, “I pretend to be the person I’m portraying.” But how do you pretend to be a person? Is it different from playing make-believe or code-switching your behavior between family, friends, and classmates? Is it different from what writers do when they write about fictional people? And just what is a person, anyway? A particular body? A set of beliefs and desires? Is an actor’s race and gender independent of those of the person they portray? We’ll evaluate competing answers to such questions from philosophers, cognitive scientists, and theater practitioners.","In this course we survey four or more Hollywood film genres, including but not limited to the Western, musical, horror film, comedy, and science-fiction film. What criteria are used to place a film in a particular genre? What role do audiences and studios play in the creation and definition of film genres? Where do genres come from? How do genres change over time? What roles do genres play in the viewing experience? What are hybrid genres and subgenres? What can genres teach us about society? Assignments aim to develop skills in critical analysis, research and writing."
PHIL 209-00 - Philosophy of Theater,CS 311-00 - Computer Graphics,0.9124779,"Ian McKellen explains that when he acts on stage, “I pretend to be the person I’m portraying.” But how do you pretend to be a person? Is it different from playing make-believe or code-switching your behavior between family, friends, and classmates? Is it different from what writers do when they write about fictional people? And just what is a person, anyway? A particular body? A set of beliefs and desires? Is an actor’s race and gender independent of those of the person they portray? We’ll evaluate competing answers to such questions from philosophers, cognitive scientists, and theater practitioners.","Scientific simulations, movies, and video games often incorporate computer-generated images of fictitious worlds. How are these worlds represented inside a computer? How are they “photographed” to produce the images that we see? What performance constraints and design trade-offs come into play? In this course we learn the basic theory and methodology of three-dimensional computer graphics, including both triangle rasterization and ray tracing. Familiarity with vectors and matrices is recommended but not required."
PHIL 209-00 - Philosophy of Theater,THEA 309-00 - Project Course (Shakespeare's Twelfth Night),0.9100436,"Ian McKellen explains that when he acts on stage, “I pretend to be the person I’m portraying.” But how do you pretend to be a person? Is it different from playing make-believe or code-switching your behavior between family, friends, and classmates? Is it different from what writers do when they write about fictional people? And just what is a person, anyway? A particular body? A set of beliefs and desires? Is an actor’s race and gender independent of those of the person they portray? We’ll evaluate competing answers to such questions from philosophers, cognitive scientists, and theater practitioners.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works, Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Taken at the 300 level, this course requires a major scholarly or creative term-long project."
PHIL 209-00 - Philosophy of Theater,THEA 209-01 - Project Course (Shakespeare's Twelfth Night: A Project Course),0.9016467,"Ian McKellen explains that when he acts on stage, “I pretend to be the person I’m portraying.” But how do you pretend to be a person? Is it different from playing make-believe or code-switching your behavior between family, friends, and classmates? Is it different from what writers do when they write about fictional people? And just what is a person, anyway? A particular body? A set of beliefs and desires? Is an actor’s race and gender independent of those of the person they portray? We’ll evaluate competing answers to such questions from philosophers, cognitive scientists, and theater practitioners.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works, Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Mixing embodied and experiential learning, individual and group projects may involve dramaturgy, stagecraft, literary analysis, music, and research in Special Collections."
PHIL 210-00 - Logic,GERM 103-01 - Intermediate German,0.9683732,"The study of formal logic has obvious and direct applicability to a wide variety of disciplines (including mathematics, computer science, linguistics, philosophy, cognitive science, and many others). Indeed, the study of formal logic helps us to develop the tools and know-how to think more clearly about arguments and logical relationships in general; and arguments and logical relationships form the backbone of any rational inquiry. In this course we will focus on propositional logic and predicate logic, and look at the relationship that these have to ordinary language and thought.","Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures."
PHIL 210-00 - Logic,SOAN 111-00 - Introduction to Sociology,0.96500075,"The study of formal logic has obvious and direct applicability to a wide variety of disciplines (including mathematics, computer science, linguistics, philosophy, cognitive science, and many others). Indeed, the study of formal logic helps us to develop the tools and know-how to think more clearly about arguments and logical relationships in general; and arguments and logical relationships form the backbone of any rational inquiry. In this course we will focus on propositional logic and predicate logic, and look at the relationship that these have to ordinary language and thought.","Sociology is an intellectual discipline, spanning the gap between the sciences and humanities while often (though not always) involving itself in public policy debates, social reform, and political activism. Sociologists study a startling variety of topics using qualitative and quantitative methods. Still, amidst all this diversity, sociology is centered on a set of core historical theorists (Marx/Weber/Durkheim) and research topics (race/class/gender inequality). We will explore these theoretical and empirical foundations by reading and discussing influential texts and select topics in the study of social inequality while relating them to our own experiences and understanding of the social world."
PHIL 210-00 - Logic,CHEM 362-00 - Chemistry at the Nanoscale,0.96272635,"The study of formal logic has obvious and direct applicability to a wide variety of disciplines (including mathematics, computer science, linguistics, philosophy, cognitive science, and many others). Indeed, the study of formal logic helps us to develop the tools and know-how to think more clearly about arguments and logical relationships in general; and arguments and logical relationships form the backbone of any rational inquiry. In this course we will focus on propositional logic and predicate logic, and look at the relationship that these have to ordinary language and thought.","This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored."
PHIL 210-00 - Logic,"GWSS 398-00 - Capstone Seminar (Race, Gender, and Sexuality in Popular Culture)",0.9607974,"The study of formal logic has obvious and direct applicability to a wide variety of disciplines (including mathematics, computer science, linguistics, philosophy, cognitive science, and many others). Indeed, the study of formal logic helps us to develop the tools and know-how to think more clearly about arguments and logical relationships in general; and arguments and logical relationships form the backbone of any rational inquiry. In this course we will focus on propositional logic and predicate logic, and look at the relationship that these have to ordinary language and thought.","This capstone seminar reads representations of racial, gender, and sexual minorities in popular culture through the lenses of feminist, critical race, queer, and trans theories. Kimberlé Crenshaw coined the term “intersectionality” in the late 1980s to describe an approach to oppression that considered how structures of power act multiply on individuals based upon their interlocking racial, class, gender, sexual, and other identities. This seminar takes up the charge of intersectional analysis—rejecting essentialist theories of difference while exploring pluralities—to interpret diversity (or lack thereof) in forms of art and entertainment, focusing on film, TV, and digital media."
PHIL 219-00 - American Pragmatism,THEA 309-00 - Project Course (Shakespeare's Twelfth Night),0.9296572,"The class is a survey of this distinctly North American tradition, which understands knowing the world as inseparable from exercising one’s agency within it. We will especially focus on the tradition’s directedness towards various dimensions of social improvement and the notion that philosophy is a tool in the realization of an inclusive American democracy.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works, Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Taken at the 300 level, this course requires a major scholarly or creative term-long project."
PHIL 219-00 - American Pragmatism,"POSC 315-00 - Polarization, Parties & Power",0.9182394,"The class is a survey of this distinctly North American tradition, which understands knowing the world as inseparable from exercising one’s agency within it. We will especially focus on the tradition’s directedness towards various dimensions of social improvement and the notion that philosophy is a tool in the realization of an inclusive American democracy.","The United States is more politically polarized today than at any time since the late nineteenth century, leaving lawmakers, journalists, and experts increasingly concerned that the toxicity in our politics is making the country vulnerable to political instability, violence, and democratic decline. Moreover, citizens are increasingly willing to call into question the legitimacy of this country’s core electoral and governing institutions. How did the U.S. get to this point? What can be done about it? This course will examine political polarization as a central feature of American politics and the consequences for American democracy."
PHIL 219-00 - American Pragmatism,THEA 209-01 - Project Course (Shakespeare's Twelfth Night: A Project Course),0.91043466,"The class is a survey of this distinctly North American tradition, which understands knowing the world as inseparable from exercising one’s agency within it. We will especially focus on the tradition’s directedness towards various dimensions of social improvement and the notion that philosophy is a tool in the realization of an inclusive American democracy.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works, Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Mixing embodied and experiential learning, individual and group projects may involve dramaturgy, stagecraft, literary analysis, music, and research in Special Collections."
PHIL 219-00 - American Pragmatism,"POSC 348-00 - Strangers, Foreigners, and Exiles",0.8978359,"The class is a survey of this distinctly North American tradition, which understands knowing the world as inseparable from exercising one’s agency within it. We will especially focus on the tradition’s directedness towards various dimensions of social improvement and the notion that philosophy is a tool in the realization of an inclusive American democracy.","All over the world today, right-wing parties are winning the electorate with their anti-immigrant rhetoric. We are told that national identity, cultural heritage, civilizational values and even our jobs are threatened by the growing presence of the immigrants. In this course we will explore the complex and multifaceted reality of strangers’ and foreigners’ presence in modern societies. We will also try to understand what being an exile means for the human condition and what moral obligations we have toward refugees and other displaced people. Among others, our partners of conversation will be Hannah Arendt, Jacques Derrida, Tzvetan Todorov, Zygmunt Bauman, and Edward Said."
PHIL 219-00 - American Pragmatism,CLAS 142-00 - Being an Heir,0.8945414,"The class is a survey of this distinctly North American tradition, which understands knowing the world as inseparable from exercising one’s agency within it. We will especially focus on the tradition’s directedness towards various dimensions of social improvement and the notion that philosophy is a tool in the realization of an inclusive American democracy.","The bond between fathers and sons is prominent in cinematic sagas, from Star Wars to The Lion King. But is it only a modern concern? What can Greek literature teach us about this relationship in today’s societies? This course explores the literary representations of ancient heroic families and traces their portrayals through the works of Homer, Aeschylus, Sophocles, Euripides, and Aristophanes. We will discuss the context and aims of Greek epic, tragedies and comedies, and investigate the representation of familial legacy, examining how sons can shape their own identity and emerge from their parents’ shadows, both then and now."
PHIL 270-00 - Ancient Greek Philosophy,SPAN 369-00 - The Carnival Trail,0.9625594,"Is there a key to a happy and successful human life? If so, how do you acquire it? Plato and Aristotle thought the key was virtue and that your chances of obtaining it depend on the sort of life you lead. We’ll read texts from these authors that became foundational for the later history of philosophy, including the Apology, Gorgias, Symposium, and the Nicomachean Ethics, while situating the ancient understanding of virtue in the context of larger questions of metaphysics (the nature of being), psychology, and ethics.","Carnivals are frequently associated with colourful crowds, merrymaking and excess. But what role do carnivals play in the construction of national and collective identities? We will try to answer this and other questions focusing on films, paintings, and literary texts from the twentieth and twenty-first centuries that represent some of the most popular carnivals in Latin America: Candombe (Uruguay), Yawar Fiesta (Peru), Blacks and Whites (Colombia), Oruro (Bolivia), and Rio (Brazil). We will analyze them from an interdisciplinary perspective that includes literary criticism, anthropology, and history. Students will engage with debates about nation, popular culture, modernity/modernization, and intangible cultural heritage."
PHIL 270-00 - Ancient Greek Philosophy,PSYC 382-00 - Topic Social & Personality: Endings,0.9588941,"Is there a key to a happy and successful human life? If so, how do you acquire it? Plato and Aristotle thought the key was virtue and that your chances of obtaining it depend on the sort of life you lead. We’ll read texts from these authors that became foundational for the later history of philosophy, including the Apology, Gorgias, Symposium, and the Nicomachean Ethics, while situating the ancient understanding of virtue in the context of larger questions of metaphysics (the nature of being), psychology, and ethics.","This seminar will examine the psychology of endings, including endings associated with psychotherapy, social interactions, personal relationships, social roles, literature and the arts, and life itself. We will address when and how endings occur, how we experience endings, and what makes an ending a good or poor one, among other issues."
PHIL 270-00 - Ancient Greek Philosophy,HIST 209-00 - Slavery in the Atlantic World,0.93819314,"Is there a key to a happy and successful human life? If so, how do you acquire it? Plato and Aristotle thought the key was virtue and that your chances of obtaining it depend on the sort of life you lead. We’ll read texts from these authors that became foundational for the later history of philosophy, including the Apology, Gorgias, Symposium, and the Nicomachean Ethics, while situating the ancient understanding of virtue in the context of larger questions of metaphysics (the nature of being), psychology, and ethics.","This course explores the history of enslavement in the Atlantic World, including West Africa, South America, the Caribbean, North America, and Europe. The course examines the intersecting themes of power, labor, law, race, gender, sexuality, and resistance. It will consider how these themes each shaped the construction of different institutions of enslavement while simultaneously focusing on the experiences of the enslaved who lived and died within in these systems. Using a comparative methodology, we will ask canonical questions, such as what constitutes a slave society and which forms did resistance, rebellion, and revolution by enslaved people take."
PHYS 233-00 - Astrophysics II,PHYS 341-00 - Waves,0.9819383,"A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.","The analysis of wave phenomena, including normal mode expansions, the wave equation and boundary value problems, and interference, diffraction, dispersion, and polarization. Applications are made to mechanical, sound, water and electromagnetic waves with particular emphasis on both the unifying principles across all wave phenomena, as well as the nuances of particular types of waves."
PHYS 234-00 - Cmptr Simulatn/Complex Phys Sy,STAT 230-00 - Applied Regression Analysis,0.968064,"The development of techniques to study complex physical systems from a probabilistic and numerical standpoint, focused on cellular automata models. Subject material is applicable to all the sciences and mathematics. Some topics considered are random walks, percolation clusters, avalanches, traffic flow, the spread of forest fires and diseases, and a brief introduction to Bayesian statistics. No computer programming skills are assumed.","A second course in statistics covering simple linear regression, multiple regression and ANOVA, and logistic regression. Exploratory graphical methods, model building and model checking techniques will be emphasized with extensive use of statistical software R to analyze real-life data."
PHYS 234-00 - Cmptr Simulatn/Complex Phys Sy,MATH 111-00 - Introduction to Calculus,0.9662634,"The development of techniques to study complex physical systems from a probabilistic and numerical standpoint, focused on cellular automata models. Subject material is applicable to all the sciences and mathematics. Some topics considered are random walks, percolation clusters, avalanches, traffic flow, the spread of forest fires and diseases, and a brief introduction to Bayesian statistics. No computer programming skills are assumed.","An introduction to the differential and integral calculus. Derivatives, antiderivatives, the definite integral, applications, and the fundamental theorem of calculus."
PHYS 234-00 - Cmptr Simulatn/Complex Phys Sy,STAT 120-01 - Introduction to Statistics,0.964305,"The development of techniques to study complex physical systems from a probabilistic and numerical standpoint, focused on cellular automata models. Subject material is applicable to all the sciences and mathematics. Some topics considered are random walks, percolation clusters, avalanches, traffic flow, the spread of forest fires and diseases, and a brief introduction to Bayesian statistics. No computer programming skills are assumed.","Introduction to statistics and data analysis. Practical aspects of statistics will be emphasized, including extensive use of programming in the statistical software R, interpretation and communication of results. Topics include: exploratory data analysis, correlation and linear regression, design of experiments, the normal distribution, randomization approach to inference, sampling distributions, estimation, and hypothesis testing. Students who have taken Mathematics 211 are encouraged to consider the more advanced Mathematics 240/Statistics 250 Probability/Statistical Inference sequence."
PHYS 234-00 - Cmptr Simulatn/Complex Phys Sy,ASTR 233-00 - Astrophysics II,0.96380097,"The development of techniques to study complex physical systems from a probabilistic and numerical standpoint, focused on cellular automata models. Subject material is applicable to all the sciences and mathematics. Some topics considered are random walks, percolation clusters, avalanches, traffic flow, the spread of forest fires and diseases, and a brief introduction to Bayesian statistics. No computer programming skills are assumed.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology."
PHYS 341-00 - Waves,MATH 111-00 - Introduction to Calculus,0.9670457,"The analysis of wave phenomena, including normal mode expansions, the wave equation and boundary value problems, and interference, diffraction, dispersion, and polarization. Applications are made to mechanical, sound, water and electromagnetic waves with particular emphasis on both the unifying principles across all wave phenomena, as well as the nuances of particular types of waves.","An introduction to the differential and integral calculus. Derivatives, antiderivatives, the definite integral, applications, and the fundamental theorem of calculus."
PHYS 352-00 - Advanced Elect & Magnetism,THEA 245-00 - Directing,0.9635738,"The course introduces techniques for applying electromagnetic theory to charge and current distributions beyond what is covered in prior Electricity and Magnetism courses. Additional topics include applications to Maxwell's equations, radiation, and relativity. Recommended preparation: MATH 341.","Although many directors begin their artistic careers in some other discipline (usually acting), there is a set of skills particular to the director's art that is essential to creating life on stage. Central is the ability to translate dramatic action and narrative into the dimensions of theatrical time and space: the always-present challenge of ""page to stage."" In this course, students will learn methods of text analysis strategic to this process as well as the rudiments of using that analysis to generate effective staging and powerful acting. Having mastered the fundamentals, students will then explore and enhance their theatrical imagination, that creative mode unique to the medium of live performance. Class time will be devoted to work on three major projects and almost daily exercises."
PHYS 352-00 - Advanced Elect & Magnetism,BIOC 331-00 - Current Topics in Biochemistry,0.95410043,"The course introduces techniques for applying electromagnetic theory to charge and current distributions beyond what is covered in prior Electricity and Magnetism courses. Additional topics include applications to Maxwell's equations, radiation, and relativity. Recommended preparation: MATH 341.","An examination of one or more topics of current research interest in biochemistry, focused on reading, interpreting, and understanding the scientific literature. Specific topics vary from year to year but are chosen to illustrate the power of biochemical approaches to address important scientific questions. The bulk of the course will be spent in the close reading and discussion of recent research literature."
PHYS 352-00 - Advanced Elect & Magnetism,DANC 190-00 - Fields of Performance,0.950402,"The course introduces techniques for applying electromagnetic theory to charge and current distributions beyond what is covered in prior Electricity and Magnetism courses. Additional topics include applications to Maxwell's equations, radiation, and relativity. Recommended preparation: MATH 341.","This introductory course in choreography explores games, structures, systems and sports as sources and locations of movement composition and performance. Readings, viewings and discussion of postmodernist structures and choreographers as well as attendance and analysis of dance performances and sports events will be jumping off point for creative process and will pave the way for small individual compositions and one larger project. In an atmosphere of play, spontaneity and research participants will discover new ways of defining dance, pushing limits and bending the rules. Guest choreographers and coaches will be invited as part of the class. Open to all movers. No previous experience necessary."
POSC 120-00 - Democracy and Dictatorship,POSC 170-00 - International Relations and World Politics,0.96784043,"An introduction to the array of different democratic and authoritarian political institutions in both developing and developed countries. We will also explore key issues in contemporary politics in countries around the world, such as nationalism and independence movements, revolution, regime change, state-making, and social movements.","What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development."
POSC 120-00 - Democracy and Dictatorship,MATH 120-00 - Calculus 2,0.9629787,"An introduction to the array of different democratic and authoritarian political institutions in both developing and developed countries. We will also explore key issues in contemporary politics in countries around the world, such as nationalism and independence movements, revolution, regime change, state-making, and social movements.","Inverse functions, integration by parts, improper integrals, modeling with differential equations, vectors, calculus of functions of two independent variables including directional derivatives and double integrals, Lagrange multipliers."
POSC 120-00 - Democracy and Dictatorship,MATH 210-00 - Calculus 3,0.9610018,"An introduction to the array of different democratic and authoritarian political institutions in both developing and developed countries. We will also explore key issues in contemporary politics in countries around the world, such as nationalism and independence movements, revolution, regime change, state-making, and social movements.","Vectors, curves, calculus of functions of three independent variables, including directional derivatives and triple integrals, cylindrical and spherical coordinates, line integrals, Green's theorem, sequences and series, power series, Taylor series."
POSC 160-00 - Political Philosophy,PHIL 210-00 - Logic,0.9543745,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","The study of formal logic has obvious and direct applicability to a wide variety of disciplines (including mathematics, computer science, linguistics, philosophy, cognitive science, and many others). Indeed, the study of formal logic helps us to develop the tools and know-how to think more clearly about arguments and logical relationships in general; and arguments and logical relationships form the backbone of any rational inquiry. In this course we will focus on propositional logic and predicate logic, and look at the relationship that these have to ordinary language and thought."
POSC 160-00 - Political Philosophy,"GWSS 398-00 - Capstone Seminar (Race, Gender, and Sexuality in Popular Culture)",0.95323616,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","This capstone seminar reads representations of racial, gender, and sexual minorities in popular culture through the lenses of feminist, critical race, queer, and trans theories. Kimberlé Crenshaw coined the term “intersectionality” in the late 1980s to describe an approach to oppression that considered how structures of power act multiply on individuals based upon their interlocking racial, class, gender, sexual, and other identities. This seminar takes up the charge of intersectional analysis—rejecting essentialist theories of difference while exploring pluralities—to interpret diversity (or lack thereof) in forms of art and entertainment, focusing on film, TV, and digital media."
POSC 160-00 - Political Philosophy,"ENGL 338-00 - Dickinson, Moore, Bishop",0.9477657,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","An intensive study of lyric invention and innovation in the work of Emily Dickinson, Marianne Moore, and Elizabeth Bishop. Starting with formalist readings and historicizing the poetic subjects they pursued in common (self and society, loss and knowledge, nature, gender, the senses, the body), we will explore their practice, reception, and influence in relation to changing Modernist poetics, 1860 to 1970, and to specifics of place: Amherst, Brooklyn, Nova Scotia, Key West, and Brazil."
POSC 160-00 - Political Philosophy,AMST 396-00 - Junior Research Seminar (Producing Latinidad),0.94321907,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality."
POSC 160-00 - Political Philosophy,LATN 240-00 - Catullus to Taylor Swift,0.94257396,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","Poetry has always offered people a way to express their feelings and connect to their emotions, especially those related to love. From the thrill of new romance to the pain of heartbreak, poets find a haven in their art to declare their conflicting feelings and explore the ecstasy of mutual love or the torture of unrequited love. In this course, we will focus on Roman love/elegiac poetry (poems by Catullus, Tibullus, Propertius, and Ovid) in their original language and cultural context, while exploring themes and tropes that define the genre and still inspire modern love poetry and songs."
POSC 160-00 - Political Philosophy,MATH 210-00 - Calculus 3,0.93903404,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","Vectors, curves, calculus of functions of three independent variables, including directional derivatives and triple integrals, cylindrical and spherical coordinates, line integrals, Green's theorem, sequences and series, power series, Taylor series."
POSC 160-00 - Political Philosophy,POSC 170-00 - International Relations and World Politics,0.9365668,"Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.","What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development."
POSC 170-00 - International Relations and World Politics,HIST 229-00 - Working With Gender,0.96210134,"What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development.","Historically work has been a central location for the constitution of gender identities for both men and women; at the same time, cultural notions of gender have shaped the labor market. We will investigate the roles of race, class, and ethnicity in shaping multiple sexual divisions of labor and the ways in which terms such as skill, bread-winning and work itself were gendered. Topics will include domestic labor, slavery, industrialization, labor market segmentation, protective legislation, and the labor movement."
POSC 170-00 - International Relations and World Politics,GERM 103-01 - Intermediate German,0.956996,"What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development.","Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures."
POSC 170-00 - International Relations and World Politics,ECON 280-00 - International Trade,0.9486176,"What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development.","A study of international trade theories and their policy implications. Classical and neo-classical trade models, the gains from trade, the terms of trade and the distribution of income, world trade patterns, international factor movements, tariffs, and the impact of commercial policy on developing and developed countries are analyzed."
POSC 170-00 - International Relations and World Politics,MATH 210-00 - Calculus 3,0.94724387,"What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development.","Vectors, curves, calculus of functions of three independent variables, including directional derivatives and triple integrals, cylindrical and spherical coordinates, line integrals, Green's theorem, sequences and series, power series, Taylor series."
POSC 170-00 - International Relations and World Politics,MATH 120-00 - Calculus 2,0.9449686,"What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development.","Inverse functions, integration by parts, improper integrals, modeling with differential equations, vectors, calculus of functions of two independent variables including directional derivatives and double integrals, Lagrange multipliers."
POSC 170-00 - International Relations and World Politics,HIST 209-00 - Slavery in the Atlantic World,0.9440587,"What are the foundational theories and practices of international relations and world politics? This course addresses topics of a geopolitical, commercial and ideological character as they relate to global systems including: great power politics, polycentricity, and international organizations. It also explores the dynamic intersection of world politics with war, terrorism, nuclear weapons, national security, human security, human rights, and the globalization of economic and social development.","This course explores the history of enslavement in the Atlantic World, including West Africa, South America, the Caribbean, North America, and Europe. The course examines the intersecting themes of power, labor, law, race, gender, sexuality, and resistance. It will consider how these themes each shaped the construction of different institutions of enslavement while simultaneously focusing on the experiences of the enslaved who lived and died within in these systems. Using a comparative methodology, we will ask canonical questions, such as what constitutes a slave society and which forms did resistance, rebellion, and revolution by enslaved people take."
POSC 201-00 - Statecraft & Tools Natl Power,THEA 185-00 - The Speaking Voice,0.9657515,"This course covers the science and art of statecraft, which is the application of the tools of national power. Students will study how nations use diplomatic, economic, and military power to achieve stated national policy objectives. The course is team-taught by three career national security professionals. Case studies are used to assess the application of diplomatic, economic, and military power in the real world. Course readings, papers, and significant classroom discussion will deliver content to students and set the stage for the International Strategic Crisis Negotiation Exercise, which is a graded part of the course.","This course seeks to provide a practical understanding of the human voice, its anatomy, functioning and the underlying support mechanisms of body and breath. Using techniques rooted in the work of Berry, Linklater and Rodenburg, the course will explore the development of physical balance and ease and the awareness of the connection between thinking and breathing that will lead to the effortless, powerful and healthy use of the voice in public presentations and in dramatic performance."
